direction,doc_id,document_key,segment_index,document_selected_system,document_score,document_major_errors,document_annotated_segments,document_total_segments,selection_action,final_system,selected_score,selected_major_errors,final_score,final_major_errors,final_annotations
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_heraldscotland.com.122978,news_###_heraldscotland.com.122978,5,Human (from scratch),90.0,0.13333333333333333,15,15,retain,Human (from scratch),100.0,0,100.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_heraldscotland.com.122978,news_###_heraldscotland.com.122978,6,Human (from scratch),90.0,0.13333333333333333,15,15,replaced,PseudoRef,60.0,1,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_heraldscotland.com.122978,news_###_heraldscotland.com.122978,7,Human (from scratch),90.0,0.13333333333333333,15,15,retain,Human (from scratch),95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_heraldscotland.com.122978,news_###_heraldscotland.com.122978,8,Human (from scratch),90.0,0.13333333333333333,15,15,retain,Human (from scratch),95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_heraldscotland.com.122978,news_###_heraldscotland.com.122978,9,Human (from scratch),90.0,0.13333333333333333,15,15,retain,Human (from scratch),95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_heraldscotland.com.122978,news_###_heraldscotland.com.122978,10,Human (from scratch),90.0,0.13333333333333333,15,15,retain,Human (from scratch),95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_heraldscotland.com.122978,news_###_heraldscotland.com.122978,11,Human (from scratch),90.0,0.13333333333333333,15,15,replaced,Gemini 3.1 Pro,55.0,1,100.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_heraldscotland.com.122978,news_###_heraldscotland.com.122978,12,Human (from scratch),90.0,0.13333333333333333,15,15,retain,Human (from scratch),95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_heraldscotland.com.122978,news_###_heraldscotland.com.122978,13,Human (from scratch),90.0,0.13333333333333333,15,15,retain,Human (from scratch),95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_heraldscotland.com.122978,news_###_heraldscotland.com.122978,14,Human (from scratch),90.0,0.13333333333333333,15,15,retain,Human (from scratch),85.0,0,85.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621710,news_###_independent.621710,0,Gemini 3.1 Pro,91.53846153846153,0.11538461538461539,26,26,retain,Gemini 3.1 Pro,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621710,news_###_independent.621710,1,Gemini 3.1 Pro,91.53846153846153,0.11538461538461539,26,26,retain,Gemini 3.1 Pro,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621710,news_###_independent.621710,2,Gemini 3.1 Pro,91.53846153846153,0.11538461538461539,26,26,replaced,TRIVE,80.0,1,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621710,news_###_independent.621710,3,Gemini 3.1 Pro,91.53846153846153,0.11538461538461539,26,26,retain,Gemini 3.1 Pro,85.0,0,85.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621710,news_###_independent.621710,4,Gemini 3.1 Pro,91.53846153846153,0.11538461538461539,26,26,retain,Gemini 3.1 Pro,85.0,0,85.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621710,news_###_independent.621710,5,Gemini 3.1 Pro,91.53846153846153,0.11538461538461539,26,26,retain,Gemini 3.1 Pro,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621710,news_###_independent.621710,6,Gemini 3.1 Pro,91.53846153846153,0.11538461538461539,26,26,replaced,MakotoAI,90.0,1,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621710,news_###_independent.621710,7,Gemini 3.1 Pro,91.53846153846153,0.11538461538461539,26,26,retain,Gemini 3.1 Pro,90.0,0,90.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621710,news_###_independent.621710,8,Gemini 3.1 Pro,91.53846153846153,0.11538461538461539,26,26,retain,Gemini 3.1 Pro,90.0,0,90.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621710,news_###_independent.621710,9,Gemini 3.1 Pro,91.53846153846153,0.11538461538461539,26,26,retain,Gemini 3.1 Pro,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621710,news_###_independent.621710,10,Gemini 3.1 Pro,91.53846153846153,0.11538461538461539,26,26,retain,Gemini 3.1 Pro,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621710,news_###_independent.621710,11,Gemini 3.1 Pro,91.53846153846153,0.11538461538461539,26,26,retain,Gemini 3.1 Pro,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621710,news_###_independent.621710,12,Gemini 3.1 Pro,91.53846153846153,0.11538461538461539,26,26,retain,Gemini 3.1 Pro,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621710,news_###_independent.621710,13,Gemini 3.1 Pro,91.53846153846153,0.11538461538461539,26,26,retain,Gemini 3.1 Pro,90.0,0,90.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621710,news_###_independent.621710,14,Gemini 3.1 Pro,91.53846153846153,0.11538461538461539,26,26,retain,Gemini 3.1 Pro,100.0,0,100.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621710,news_###_independent.621710,15,Gemini 3.1 Pro,91.53846153846153,0.11538461538461539,26,26,retain,Gemini 3.1 Pro,90.0,0,90.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621710,news_###_independent.621710,16,Gemini 3.1 Pro,91.53846153846153,0.11538461538461539,26,26,retain,Gemini 3.1 Pro,90.0,0,90.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621710,news_###_independent.621710,17,Gemini 3.1 Pro,91.53846153846153,0.11538461538461539,26,26,retain,Gemini 3.1 Pro,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621710,news_###_independent.621710,18,Gemini 3.1 Pro,91.53846153846153,0.11538461538461539,26,26,retain,Gemini 3.1 Pro,100.0,0,100.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621710,news_###_independent.621710,19,Gemini 3.1 Pro,91.53846153846153,0.11538461538461539,26,26,retain,Gemini 3.1 Pro,90.0,0,90.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621710,news_###_independent.621710,20,Gemini 3.1 Pro,91.53846153846153,0.11538461538461539,26,26,retain,Gemini 3.1 Pro,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621710,news_###_independent.621710,21,Gemini 3.1 Pro,91.53846153846153,0.11538461538461539,26,26,retain,Gemini 3.1 Pro,90.0,0,90.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621710,news_###_independent.621710,22,Gemini 3.1 Pro,91.53846153846153,0.11538461538461539,26,26,retain,Gemini 3.1 Pro,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621710,news_###_independent.621710,23,Gemini 3.1 Pro,91.53846153846153,0.11538461538461539,26,26,replaced,UvA-MT,70.0,1,100.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621710,news_###_independent.621710,24,Gemini 3.1 Pro,91.53846153846153,0.11538461538461539,26,26,retain,Gemini 3.1 Pro,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621710,news_###_independent.621710,25,Gemini 3.1 Pro,91.53846153846153,0.11538461538461539,26,26,retain,Gemini 3.1 Pro,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621716,news_###_independent.621716,0,Wayfinder,92.5,0.16666666666666666,12,12,retain,Wayfinder,90.0,0,90.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621716,news_###_independent.621716,1,Wayfinder,92.5,0.16666666666666666,12,12,retain,Wayfinder,85.0,0,85.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621716,news_###_independent.621716,2,Wayfinder,92.5,0.16666666666666666,12,12,replaced,Human (from scratch),70.0,1,85.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621716,news_###_independent.621716,3,Wayfinder,92.5,0.16666666666666666,12,12,retain,Wayfinder,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621716,news_###_independent.621716,4,Wayfinder,92.5,0.16666666666666666,12,12,retain,Wayfinder,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621716,news_###_independent.621716,5,Wayfinder,92.5,0.16666666666666666,12,12,retain,Wayfinder,90.0,0,90.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621716,news_###_independent.621716,6,Wayfinder,92.5,0.16666666666666666,12,12,retain,Wayfinder,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621716,news_###_independent.621716,7,Wayfinder,92.5,0.16666666666666666,12,12,retain,Wayfinder,100.0,0,100.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621716,news_###_independent.621716,8,Wayfinder,92.5,0.16666666666666666,12,12,retain,Wayfinder,100.0,0,100.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621716,news_###_independent.621716,9,Wayfinder,92.5,0.16666666666666666,12,12,retain,Wayfinder,100.0,0,100.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621716,news_###_independent.621716,10,Wayfinder,92.5,0.16666666666666666,12,12,replaced,Human (from scratch),90.0,1,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621716,news_###_independent.621716,11,Wayfinder,92.5,0.16666666666666666,12,12,retain,Wayfinder,100.0,0,100.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621894,news_###_independent.621894,0,MakotoAI,95.38461538461539,0,13,13,retain,MakotoAI,90.0,0,90.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621894,news_###_independent.621894,1,MakotoAI,95.38461538461539,0,13,13,retain,MakotoAI,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621894,news_###_independent.621894,2,MakotoAI,95.38461538461539,0,13,13,replaced,Lumen,60.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621894,news_###_independent.621894,3,MakotoAI,95.38461538461539,0,13,13,retain,MakotoAI,100.0,0,100.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621894,news_###_independent.621894,4,MakotoAI,95.38461538461539,0,13,13,retain,MakotoAI,100.0,0,100.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621894,news_###_independent.621894,5,MakotoAI,95.38461538461539,0,13,13,retain,MakotoAI,100.0,0,100.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621894,news_###_independent.621894,6,MakotoAI,95.38461538461539,0,13,13,retain,MakotoAI,100.0,0,100.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621894,news_###_independent.621894,7,MakotoAI,95.38461538461539,0,13,13,retain,MakotoAI,100.0,0,100.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621894,news_###_independent.621894,8,MakotoAI,95.38461538461539,0,13,13,retain,MakotoAI,100.0,0,100.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621894,news_###_independent.621894,9,MakotoAI,95.38461538461539,0,13,13,retain,MakotoAI,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621894,news_###_independent.621894,10,MakotoAI,95.38461538461539,0,13,13,retain,MakotoAI,100.0,0,100.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621894,news_###_independent.621894,11,MakotoAI,95.38461538461539,0,13,13,retain,MakotoAI,100.0,0,100.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621894,news_###_independent.621894,12,MakotoAI,95.38461538461539,0,13,13,retain,MakotoAI,100.0,0,100.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621897,news_###_independent.621897,0,PseudoRef,95.8695652173913,0,23,23,retain,PseudoRef,100.0,0,100.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621897,news_###_independent.621897,1,PseudoRef,95.8695652173913,0,23,23,retain,PseudoRef,100.0,0,100.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621897,news_###_independent.621897,2,PseudoRef,95.8695652173913,0,23,23,retain,PseudoRef,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621897,news_###_independent.621897,3,PseudoRef,95.8695652173913,0,23,23,retain,PseudoRef,100.0,0,100.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621897,news_###_independent.621897,4,PseudoRef,95.8695652173913,0,23,23,retain,PseudoRef,90.0,0,90.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621897,news_###_independent.621897,5,PseudoRef,95.8695652173913,0,23,23,retain,PseudoRef,100.0,0,100.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621897,news_###_independent.621897,6,PseudoRef,95.8695652173913,0,23,23,retain,PseudoRef,100.0,0,100.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621897,news_###_independent.621897,7,PseudoRef,95.8695652173913,0,23,23,retain,PseudoRef,100.0,0,100.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621897,news_###_independent.621897,8,PseudoRef,95.8695652173913,0,23,23,retain,PseudoRef,100.0,0,100.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621897,news_###_independent.621897,9,PseudoRef,95.8695652173913,0,23,23,retain,PseudoRef,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621897,news_###_independent.621897,10,PseudoRef,95.8695652173913,0,23,23,retain,PseudoRef,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621897,news_###_independent.621897,11,PseudoRef,95.8695652173913,0,23,23,retain,PseudoRef,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621897,news_###_independent.621897,12,PseudoRef,95.8695652173913,0,23,23,retain,PseudoRef,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621897,news_###_independent.621897,13,PseudoRef,95.8695652173913,0,23,23,retain,PseudoRef,90.0,0,90.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621897,news_###_independent.621897,14,PseudoRef,95.8695652173913,0,23,23,retain,PseudoRef,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621897,news_###_independent.621897,15,PseudoRef,95.8695652173913,0,23,23,retain,PseudoRef,90.0,0,90.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621897,news_###_independent.621897,16,PseudoRef,95.8695652173913,0,23,23,retain,PseudoRef,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621897,news_###_independent.621897,17,PseudoRef,95.8695652173913,0,23,23,retain,PseudoRef,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621897,news_###_independent.621897,18,PseudoRef,95.8695652173913,0,23,23,retain,PseudoRef,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621897,news_###_independent.621897,19,PseudoRef,95.8695652173913,0,23,23,retain,PseudoRef,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621897,news_###_independent.621897,20,PseudoRef,95.8695652173913,0,23,23,retain,PseudoRef,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621897,news_###_independent.621897,21,PseudoRef,95.8695652173913,0,23,23,retain,PseudoRef,90.0,0,90.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_independent.621897,news_###_independent.621897,22,PseudoRef,95.8695652173913,0,23,23,retain,PseudoRef,100.0,0,100.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_newrepublic.com.18633,news_###_newrepublic.com.18633,0,TRIVE,93.75,0,4,4,retain,TRIVE,90.0,0,90.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_newrepublic.com.18633,news_###_newrepublic.com.18633,1,TRIVE,93.75,0,4,4,retain,TRIVE,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_newrepublic.com.18633,news_###_newrepublic.com.18633,2,TRIVE,93.75,0,4,4,retain,TRIVE,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_newrepublic.com.18633,news_###_newrepublic.com.18633,3,TRIVE,93.75,0,4,4,retain,TRIVE,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_rte.en.ie.159845,news_###_rte.en.ie.159845,0,TRIVE,93.75,0,20,20,retain,TRIVE,100.0,0,100.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_rte.en.ie.159845,news_###_rte.en.ie.159845,1,TRIVE,93.75,0,20,20,retain,TRIVE,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_rte.en.ie.159845,news_###_rte.en.ie.159845,2,TRIVE,93.75,0,20,20,retain,TRIVE,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_rte.en.ie.159845,news_###_rte.en.ie.159845,3,TRIVE,93.75,0,20,20,retain,TRIVE,90.0,0,90.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_rte.en.ie.159845,news_###_rte.en.ie.159845,4,TRIVE,93.75,0,20,20,retain,TRIVE,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_rte.en.ie.159845,news_###_rte.en.ie.159845,5,TRIVE,93.75,0,20,20,retain,TRIVE,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_rte.en.ie.159845,news_###_rte.en.ie.159845,6,TRIVE,93.75,0,20,20,retain,TRIVE,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_rte.en.ie.159845,news_###_rte.en.ie.159845,7,TRIVE,93.75,0,20,20,retain,TRIVE,85.0,0,85.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_rte.en.ie.159845,news_###_rte.en.ie.159845,8,TRIVE,93.75,0,20,20,retain,TRIVE,100.0,0,100.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_rte.en.ie.159845,news_###_rte.en.ie.159845,9,TRIVE,93.75,0,20,20,retain,TRIVE,85.0,0,85.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_rte.en.ie.159845,news_###_rte.en.ie.159845,10,TRIVE,93.75,0,20,20,retain,TRIVE,100.0,0,100.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_rte.en.ie.159845,news_###_rte.en.ie.159845,11,TRIVE,93.75,0,20,20,retain,TRIVE,90.0,0,90.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_rte.en.ie.159845,news_###_rte.en.ie.159845,12,TRIVE,93.75,0,20,20,retain,TRIVE,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_rte.en.ie.159845,news_###_rte.en.ie.159845,13,TRIVE,93.75,0,20,20,retain,TRIVE,90.0,0,90.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_rte.en.ie.159845,news_###_rte.en.ie.159845,14,TRIVE,93.75,0,20,20,retain,TRIVE,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_rte.en.ie.159845,news_###_rte.en.ie.159845,15,TRIVE,93.75,0,20,20,retain,TRIVE,85.0,0,85.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_rte.en.ie.159845,news_###_rte.en.ie.159845,16,TRIVE,93.75,0,20,20,retain,TRIVE,90.0,0,90.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_rte.en.ie.159845,news_###_rte.en.ie.159845,17,TRIVE,93.75,0,20,20,retain,TRIVE,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_rte.en.ie.159845,news_###_rte.en.ie.159845,18,TRIVE,93.75,0,20,20,retain,TRIVE,100.0,0,100.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_rte.en.ie.159845,news_###_rte.en.ie.159845,19,TRIVE,93.75,0,20,20,retain,TRIVE,100.0,0,100.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_rte.en.ie.159850,news_###_rte.en.ie.159850,0,PseudoRef,94.5,0,20,20,retain,PseudoRef,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_rte.en.ie.159850,news_###_rte.en.ie.159850,1,PseudoRef,94.5,0,20,20,retain,PseudoRef,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_rte.en.ie.159850,news_###_rte.en.ie.159850,2,PseudoRef,94.5,0,20,20,retain,PseudoRef,90.0,0,90.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_rte.en.ie.159850,news_###_rte.en.ie.159850,3,PseudoRef,94.5,0,20,20,retain,PseudoRef,85.0,0,85.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_rte.en.ie.159850,news_###_rte.en.ie.159850,4,PseudoRef,94.5,0,20,20,retain,PseudoRef,100.0,0,100.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_rte.en.ie.159850,news_###_rte.en.ie.159850,5,PseudoRef,94.5,0,20,20,retain,PseudoRef,100.0,0,100.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_rte.en.ie.159850,news_###_rte.en.ie.159850,6,PseudoRef,94.5,0,20,20,retain,PseudoRef,100.0,0,100.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_rte.en.ie.159850,news_###_rte.en.ie.159850,7,PseudoRef,94.5,0,20,20,retain,PseudoRef,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_rte.en.ie.159850,news_###_rte.en.ie.159850,8,PseudoRef,94.5,0,20,20,retain,PseudoRef,95.0,0,95.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_rte.en.ie.159850,news_###_rte.en.ie.159850,9,PseudoRef,94.5,0,20,20,retain,PseudoRef,100.0,0,100.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_rte.en.ie.159850,news_###_rte.en.ie.159850,10,PseudoRef,94.5,0,20,20,retain,PseudoRef,90.0,0,90.0,0,1
eng_Latn---ekk_Latn,WMT26_###_news_###_eng_Latn_###_ekk_Latn_###_rte.en.ie.159850,news_###_rte.en.ie.159850,11,PseudoRef,94.5,0,20,20,retain,PseudoRef,100.0,0,100.0,0,1
